Title,Published Date,URL,Section,Byline
"Kenneth Paul Block, Whose Illustrations Captured Fashion’s Elegance, Dies at 84",2009-05-01T03:58:58+0000,https://www.nytimes.com/2009/05/01/arts/design/01block.html,Arts,By Dennis Hevesi
Noted Society Novelist Testifies to Astor’s Memory Loss in 2001,2009-05-01T03:59:03+0000,https://www.nytimes.com/2009/05/01/nyregion/01astor.html,New York,By James Barron
Pandemic Panic,2009-05-01T04:00:00+0000,https://learning.blogs.nytimes.com/2009/05/01/pandemic-panic/,Education,By Amanda Christy Brown and Kristin McGinn Mahoney
Joy in the Netherlands as Princess Is Born,2009-05-01T04:01:53+0000,https://timestraveler.blogs.nytimes.com/2009/05/01/joy-in-the-netherlands-as-princess-is-born/,Blogs,By William S. Niederkorn
Joy in the Netherlands as Princess Is Born,2009-05-01T04:01:53+0000,https://timestraveler.blogs.nytimes.com/2009/05/01/blogs/01timestraveler-joy-in-t3437.html,Blogs,By WILLIAM S. NIEDERKORN
Afghan Linked to Taliban Sentenced to Life in Drug Trafficking Case,2009-05-01T04:13:39+0000,https://www.nytimes.com/2009/05/01/nyregion/01sentence.html,New York,By Benjamin Weiser
"Just Miles Apart, 2 Arenas Compete",2009-05-01T04:35:10+0000,https://www.nytimes.com/2009/05/03/nyregion/new-jersey/03arenanj.html,New York,By Jeffery C. Mays
U.N. Seeks End to Razing of Homes in East Jerusalem,2009-05-01T04:52:27+0000,https://www.nytimes.com/2009/05/01/world/middleeast/01jerusalem.html,World,By Isabel Kershner
Musicians Mark a Jazzfest Anniversary on an Easygoing Thursday,2009-05-01T05:15:16+0000,https://artsbeat.blogs.nytimes.com/2009/05/01/musicians-mark-a-jazzfest-anniversary-on-an-easygoing-thursday/,Arts,By Jon Pareles
A Jazzfest Anniversary,2009-05-01T05:15:16+0000,https://artsbeat.blogs.nytimes.com/2009/05/01/blogs/01artsbeat-musician10723.html,Blogs,By JON PARELES
Now Online | Women's Fashion Summer 2009,2009-05-01T06:58:03+0000,https://themoment.blogs.nytimes.com/2009/05/01/blogs/01themoment-now-onli11577.html,Blogs,By MAURA EGAN
Now Online | Women’s Fashion Summer 2009,2009-05-01T06:58:03+0000,https://tmagazine.blogs.nytimes.com/2009/05/01/now-online-womens-fashion-summer-2009/,T Magazine,By Maura Egan
Corrections,2009-05-01T07:20:51+0000,https://www.nytimes.com/2009/05/01/nyregion/01correx-01.html,New York,
Suicide Watch,2009-05-01T07:30:33+0000,https://schott.blogs.nytimes.com/2009/05/01/blogs/01schott-suicide-8975.html,Blogs,By BEN SCHOTT
Suicide Watch,2009-05-01T07:30:33+0000,https://schott.blogs.nytimes.com/2009/05/01/suicide-watch/,Opinion,By Ben Schott
Ex-JPMorgan Executive Sues Over Unpaid Bonus,2009-05-01T08:08:21+0000,https://dealbook.blogs.nytimes.com/2009/05/01/blogs/01dealbook-ex-jpmor55691.html,Blogs,By DEALBOOK
Ex-JPMorgan Executive Sues Over Unpaid Bonus,2009-05-01T08:08:21+0000,https://dealbook.nytimes.com/2009/05/01/ex-jpmorgan-executive-sues-over-unpaid-bonus/,Business Day,By Dealbook
3 U.S. Troops Are Killed in Iraq,2009-05-01T08:11:18+0000,https://www.nytimes.com/2009/05/02/world/middleeast/02iraq.html,World,By Timothy Williams
‘9 to 5’,2009-05-01T08:59:00+0000,https://www.nytimes.com/slideshow/2009/05/01/theater/20090501_NINE_SLIDESHOW_index.html,Theater,
Q & A Friday Tip of the Week: Conquering Video Files,2009-05-01T09:25:32+0000,https://gadgetwise.blogs.nytimes.com/2009/05/01/q-a-friday-tip-of-the-week-conquering-video-files/,Technology,By Sam Grobart
"Citi Will Sell Japan Units, Bolstering Its Capital",2009-05-01T09:39:50+0000,https://www.nytimes.com/2009/05/02/business/global/02citi.html,Business Day,By Hiroko Tabuchi
Outbreak in Mexico May Be Smaller Than Feared,2009-05-01T09:50:07+0000,https://www.nytimes.com/2009/05/02/health/02flu.html,Health,By Denise Grady and Liz Robbins
Taking the Plunge: Pools in Paris,2009-05-01T10:00:10+0000,https://intransit.blogs.nytimes.com/2009/05/01/taking-the-plunge-pools-in-paris/,Travel,By Maria Camila Perez
Taking the Plunge: Pools in Paris,2009-05-01T10:00:10+0000,https://globespotters.blogs.nytimes.com/2009/05/01/blogs/01globespotters-taking-t1493.html,Blogs,By MARIA CAMILA PEREZ
"Face Book, Circa 1902",2009-05-01T10:09:40+0000,https://bits.blogs.nytimes.com/2009/05/01/blogs/01bits-the-face7665.html,Blogs,By JENNA WORTHAM
The ‘Face Book Fad’ Is More Than a Century Old,2009-05-01T10:09:40+0000,https://bits.blogs.nytimes.com/2009/05/01/the-face-book-fad-is-more-than-a-century-old/,Technology,By Jenna Wortham
Life on Earth as We Don't Know It,2009-05-01T10:16:48+0000,https://ideas.blogs.nytimes.com/2009/05/01/blogs/01ideas-life-on-6249.html,Blogs,By TOM KUNTZ
Life on Earth as We Don’t Know It,2009-05-01T10:16:48+0000,https://ideas.blogs.nytimes.com/2009/05/01/life-on-earth-as-we-dont-know-it/,Week in Review,By Tom Kuntz
"After 341 Years, British Poet Laureate Is a Woman",2009-05-01T10:33:57+0000,https://www.nytimes.com/2009/05/02/world/europe/02poet.html,World,By Sarah Lyall
Competing With the Private Sector,2009-05-01T10:35:20+0000,https://economix.blogs.nytimes.com/2009/05/01/blogs/01economix-should-g10635.html,Blogs,By UWE E. REINHARDT
Government vs. the Private Sector: Health Care and Student Loans,2009-05-01T10:35:20+0000,https://economix.blogs.nytimes.com/2009/05/01/should-government-compete-with-the-private-sector/,Business Day,By Uwe E. Reinhardt
Weekend Competition: Family Phrases,2009-05-01T10:50:45+0000,https://schott.blogs.nytimes.com/2009/05/01/blogs/01schott-weekend-8563.html,Blogs,By BEN SCHOTT
Weekend Competition: Family Phrases,2009-05-01T10:50:45+0000,https://schott.blogs.nytimes.com/2009/05/01/weekend-competition-family-phrases/,Opinion,By Ben Schott
Questions for Geoff Dyer,2009-05-01T11:00:11+0000,https://papercuts.blogs.nytimes.com/2009/05/01/blogs/01papercuts-stray-qu3121.html,Blogs,By BLAKE WILSON
Stray Questions for: Geoff Dyer,2009-05-01T11:00:11+0000,https://artsbeat.blogs.nytimes.com/2009/05/01/stray-questions-for-geoff-dyer/,Arts,By Blake Wilson
"Gov. Palin on Energy Money: No, Thanks",2009-05-01T11:00:36+0000,https://green.blogs.nytimes.com/2009/05/01/gov-palin-on-energy-money-no-thanks/,Science,By Kate Galbraith
Palin Says No to Energy Funds,2009-05-01T11:00:36+0000,https://greeninc.blogs.nytimes.com/2009/05/01/blogs/01greeninc-gov-pali7523.html,Blogs,By KATE GALBRAITH
Damon Runyon’s Dame Problems,2009-05-01T11:00:44+0000,https://cityroom.blogs.nytimes.com/2009/05/01/blogs/01cityroom-damon-ru8865.html,Blogs,By ALISON LEIGH COWAN
Damon Runyon’s Dame Problems,2009-05-01T11:00:44+0000,https://cityroom.blogs.nytimes.com/2009/05/01/damon-runyons-dame-problems/,New York,By Alison Leigh Cowan
Chrysler Bankruptcy Judge Is Used to Big Cases,2009-05-01T11:07:26+0000,https://dealbook.blogs.nytimes.com/2009/05/01/blogs/01dealbook-chrysler55989.html,Blogs,By DEALBOOK
Chrysler Bankruptcy Judge Is Used to Big Cases,2009-05-01T11:07:26+0000,https://dealbook.nytimes.com/2009/05/01/chrysler-bankruptcy-judge-is-accustomed-to-big-cases/,Business Day,By Dealbook
Stocks Give Up Early Gains on Wall Street,2009-05-01T11:09:50+0000,https://dealbook.nytimes.com/2009/05/01/stocks-give-up-early-gains-on-wall-street/,Business Day,By Dealbook
Stocks Give Up Early Gains on Wall Street,2009-05-01T11:09:50+0000,https://dealbook.blogs.nytimes.com/2009/05/01/blogs/01dealbook-stocks-g55981.html,Blogs,By DEALBOOK
Intelius Said to Acquire Search Engine Company,2009-05-01T11:10:58+0000,https://dealbook.blogs.nytimes.com/2009/05/01/blogs/01dealbook-intelius56029.html,Blogs,By DEALBOOK
Intelius Said to Acquire Search Engine Company,2009-05-01T11:10:58+0000,https://dealbook.nytimes.com/2009/05/01/intelius-beams-up-spock-report-says/,Business Day,By Dealbook
Australian Investment Bank Posts Profit Decline,2009-05-01T11:12:21+0000,https://dealbook.blogs.nytimes.com/2009/05/01/blogs/01dealbook-australi55969.html,Blogs,By DEALBOOK
Australian Investment Bank Posts Profit Decline,2009-05-01T11:12:21+0000,https://dealbook.nytimes.com/2009/05/01/australian-investment-bank-posts-profit-decline/,Business Day,By Dealbook
Chrysler: A Short History,2009-05-01T11:14:28+0000,https://dealbook.nytimes.com/2009/05/01/chrysler-a-short-history/,Business Day,By Dealbook
Chrysler: A Short History,2009-05-01T11:14:28+0000,https://dealbook.blogs.nytimes.com/2009/05/01/blogs/01dealbook-chrysler56009.html,Blogs,By DEALBOOK
A Primer on a Chrysler Bankruptcy,2009-05-01T11:16:19+0000,https://dealbook.nytimes.com/2009/05/01/a-primer-on-a-chrysler-bankruptcy/,Business Day,By Dealbook
A Primer on a Chrysler Bankruptcy,2009-05-01T11:16:19+0000,https://dealbook.blogs.nytimes.com/2009/05/01/blogs/01dealbook-a-primer55985.html,Blogs,By DEALBOOK
Driver Dies After Aiming Car at Dutch Royals,2009-05-01T11:18:27+0000,https://www.nytimes.com/2009/05/02/world/europe/02dutch.html,World,By Marlise Simons
Las Vegas Sands C.E.O. Was Paid $1.28 Million,2009-05-01T11:19:13+0000,https://dealbook.blogs.nytimes.com/2009/05/01/blogs/01dealbook-las-vega56057.html,Blogs,By DEALBOOK
Las Vegas Sands C.E.O. Was Paid $1.28 Million,2009-05-01T11:19:13+0000,https://dealbook.nytimes.com/2009/05/01/las-vegas-sands-ceo-adelson-paid-128-million-in-2008/,Business Day,By Dealbook
I.B.M. Pledges $2 Billion for Economic Recovery Gap,2009-05-01T11:21:11+0000,https://dealbook.blogs.nytimes.com/2009/05/01/blogs/01dealbook-ibm-pled56019.html,Blogs,By DEALBOOK
I.B.M. Pledges $2 Billion for Economic Recovery Gap,2009-05-01T11:21:11+0000,https://dealbook.nytimes.com/2009/05/01/ibm-pledges-2-billion-for-economic-recovery-gap/,Business Day,By Dealbook
Goodbye to Naked Shorting,2009-05-01T11:24:56+0000,https://dealbook.nytimes.com/2009/05/01/goodbye-to-naked-shorting/,Business Day,By Dealbook
Goodbye to Naked Shorting,2009-05-01T11:24:56+0000,https://dealbook.blogs.nytimes.com/2009/05/01/blogs/01dealbook-goodbye-56015.html,Blogs,By DEALBOOK
When Big Buyouts Go Bad,2009-05-01T11:27:59+0000,https://dealbook.blogs.nytimes.com/2009/05/01/blogs/01dealbook-when-big56169.html,Blogs,By DEALBOOK
When Big Buyouts Go Bad,2009-05-01T11:27:59+0000,https://dealbook.nytimes.com/2009/05/01/when-big-buyouts-go-bad/,Business Day,By Dealbook
Chrysler Gets an Italian Accent,2009-05-01T11:28:34+0000,https://dealbook.nytimes.com/2009/05/01/chrysler-gets-an-italian-accent/,Business Day,By Dealbook
Chrysler Gets an Italian Accent,2009-05-01T11:28:34+0000,https://dealbook.blogs.nytimes.com/2009/05/01/blogs/01dealbook-chrysler55993.html,Blogs,By DEALBOOK
Freddie Mac Pays 2008 Bonuses,2009-05-01T11:29:49+0000,https://dealbook.nytimes.com/2009/05/01/freddie-mac-pays-2008-bonuses/,Business Day,By Dealbook
Freddie Mac Pays 2008 Bonuses,2009-05-01T11:29:49+0000,https://dealbook.blogs.nytimes.com/2009/05/01/blogs/01dealbook-freddie-56039.html,Blogs,By DEALBOOK
Chrysler's Chief Holds His Head High,2009-05-01T11:34:10+0000,https://dealbook.blogs.nytimes.com/2009/05/01/blogs/01dealbook-chrysler56005.html,Blogs,By DEALBOOK
Chrysler’s Chief Holds His Head High,2009-05-01T11:34:10+0000,https://dealbook.nytimes.com/2009/05/01/chryslers-chief-says-he-believes-he-has-saved-the-automaker/,Business Day,By Dealbook
"Archbishop Discourages Wine, Harvard Closes Clinic and School Sends Boy Home for Wearing Mask",2009-05-01T11:39:48+0000,https://www.nytimes.com/2009/05/01/health/01rounds.html,Health,By Roni Caryn Rabin
"Stanford Tries to Surrender, but Feds Decline",2009-05-01T11:52:11+0000,https://dealbook.blogs.nytimes.com/2009/05/01/blogs/01dealbook-stanford56065.html,Blogs,By DEALBOOK
