Title,Published Date,URL,Section,Byline
Movie Listings,2009-01-01T16:59:59+0000,https://www.nytimes.com/2009/01/02/movies/02movies.html,Movies,"By Manohla Dargis, Jeannette Catsoulis, A.O. Scott, Stephen Holden, Rachel Saltz and Dave Kehr"
Museum and Gallery Listings,2009-01-01T17:01:22+0000,https://www.nytimes.com/2009/01/02/arts/design/02art.html,Arts,By The New York Times
Classical Listings,2009-01-01T17:03:45+0000,https://www.nytimes.com/2009/01/02/arts/music/02classical.html,Arts,"By Vivien Schweitzer, Anthony Tommasini and Allan Kozinn"
Dance Listings,2009-01-01T17:04:12+0000,https://www.nytimes.com/2009/01/02/arts/dance/02dance.html,Arts,By Claudia La Rocco
South Asian Amity — in New York,2009-01-01T17:09:03+0000,https://ideas.blogs.nytimes.com/2009/01/01/south-asian-amity-in-new-york/,Week in Review,By Tom Kuntz
Fava Bean Soup With Mint,2009-01-01T17:25:10+0000,https://www.nytimes.com/2009/01/01/health/nutrition/01recipehealth.html,Health,By Martha Rose Shulman
Theater Listings: Jan. 2-8,2009-01-01T17:52:31+0000,https://www.nytimes.com/2009/01/02/theater/02theater.html,Theater,By The New York Times
More Trouble for Vintners,2009-01-01T17:58:38+0000,https://www.nytimes.com/2009/01/04/nyregion/long-island/04vinesli.html,New York,By Howard G. Goldberg
"One Art Fair Is Canceled, but Others Vow to Proceed",2009-01-01T18:03:55+0000,https://www.nytimes.com/2009/01/02/arts/design/02voge.html,Arts,By Carol Vogel
Screenwriting Drafts of History,2009-01-01T18:05:51+0000,https://www.nytimes.com/2009/01/04/movies/awardsseason/04lim.html,Movies,By Dennis Lim
"Hey, Let’s Watch the Weirdly Named Bowl",2009-01-01T18:08:20+0000,https://ideas.blogs.nytimes.com/2009/01/01/hey-lets-watch-the-weirdly-named-bowl/,Week in Review,By Tom Kuntz
Cozy With Comfort Food,2009-01-01T18:08:59+0000,https://www.nytimes.com/2009/01/04/nyregion/connecticut/04qbitect.html,New York,By Christopher Brooks
"Italian Fare, Unfussy and Well Made",2009-01-01T18:09:05+0000,https://www.nytimes.com/2009/01/04/nyregion/connecticut/04dinect.html,New York,By Stephanie Lyness
"Cold, Windy and Festive at Wrigley",2009-01-01T18:11:44+0000,https://slapshot.blogs.nytimes.com/2009/01/01/blogs/01slapshot-the-scen1385.html,Blogs,By PAT BORZI
"The Scene at Wrigley: Cold, Windy and Festive",2009-01-01T18:11:44+0000,https://slapshot.blogs.nytimes.com/2009/01/01/the-scene-at-wrigley-cold-windy-and-festive/,Sports,By Pat Borzi
Talking Pictures – Iraq 2003-2008,2009-01-01T18:17:13+0000,https://atwar.blogs.nytimes.com/2009/01/01/talking-pictures-iraq-2003-2008/,World,By Stephen Farrell and Joao Silva
Talking Pictures – Iraq 2003-2008,2009-01-01T18:17:13+0000,https://baghdadbureau.blogs.nytimes.com/2009/01/01/blogs/01baghdadbureau-talking-445.html,Blogs,By STEPHEN FARRELL
Attacks Occur as Iraq Takes Control of Key Sites,2009-01-01T18:17:48+0000,https://www.nytimes.com/2009/01/02/world/middleeast/02iraq.html,World,By Timothy Williams
Another Curry So Smooth He Slipped Through the Cracks,2009-01-01T18:20:45+0000,https://www.nytimes.com/2009/01/02/sports/ncaabasketball/02curry.html,Sports,By Rainer Sabin
Princess Leia’s Wit Tames the Dark Side,2009-01-01T18:20:55+0000,https://www.nytimes.com/2009/01/02/books/02book.html,Books,By Charles McGrath
Spend Money to Make Money to Spend Money,2009-01-01T18:23:06+0000,https://goal.blogs.nytimes.com/2009/01/01/spend-money-to-make-money-to-spend-money/,Sports,By Jeffrey Marcus
"Real Life With, Er, Imagination",2009-01-01T18:35:06+0000,https://www.nytimes.com/2009/01/04/movies/awardsseason/04vinc.html,Movies,By Thomas Vinciguerra
Spare Times: For Children,2009-01-01T18:42:29+0000,https://www.nytimes.com/2009/01/02/arts/02kids.html,Arts,By Laurel Graeber
Home on the Corner of Boom and Bust,2009-01-01T18:47:03+0000,https://www.nytimes.com/2009/01/02/arts/02expl.html,Arts,By John Strausbaugh
Welcoming the Lighter Side,2009-01-01T18:49:20+0000,https://www.nytimes.com/2009/01/04/nyregion/westchester/04qbitewe.html,New York,By M.H. REED
Revered French Classics as a Favorite Is Reborn,2009-01-01T18:49:26+0000,https://www.nytimes.com/2009/01/04/nyregion/westchester/04dinewe.html,New York,By Emily DeNitto
"Starting From Holbein, Then Taking Flight",2009-01-01T19:01:07+0000,https://www.nytimes.com/2009/01/02/arts/design/02shaw.html,Arts,By Karen Rosenberg
Movie Listings,2009-01-01T19:01:58+0000,https://www.nytimes.com/2009/01/02/movies/02wmovies.html,Movies,By The New York Times
"Cheese, Please",2009-01-01T19:03:21+0000,https://www.nytimes.com/2009/01/04/nyregion/new-jersey/04qbitenj.html,New York,By Kelly Feeney
Thai Dishes in an Unassuming Space,2009-01-01T19:05:47+0000,https://www.nytimes.com/2009/01/04/nyregion/new-jersey/04dinenj.html,New York,By Karla Cook
Push for Gay Marriage Meets Election Concerns,2009-01-01T19:07:06+0000,https://www.nytimes.com/2009/01/04/nyregion/new-jersey/04gaynj.html,New York,By Caren Chesler
Diamonds Linked to Quick Cooling Eons Ago,2009-01-01T19:22:17+0000,https://www.nytimes.com/2009/01/02/science/02impact.html,Science,By Kenneth Chang
Cuba Marks Revolution’s Anniversary,2009-01-01T19:49:19+0000,https://www.nytimes.com/2009/01/02/world/americas/02cuba.html,World,By Simon Romero
Region’s Poets Convey a Sense of Place,2009-01-01T19:52:09+0000,https://www.nytimes.com/2009/01/04/nyregion/long-island/04Rpoets.html,New York,By Tina Kelley
Selected Works by Long Island Poets,2009-01-01T19:57:17+0000,https://www.nytimes.com/2009/01/04/nyregion/long-island/04poemsli.html,New York,
College Bowls: Previewing New Year’s Day,2009-01-01T19:58:25+0000,https://thequad.blogs.nytimes.com/2009/01/01/blogs/01thequad-previewi1719.html,Blogs,By CONNOR ENNIS and PAUL MYERBERG
Previewing New Year’s Day,2009-01-01T19:58:25+0000,https://thequad.blogs.nytimes.com/2009/01/01/previewing-new-years-day/,Sports,By Connor Ennis and Paul Myerberg
Bribes Corrode Afghans’ Trust in Government,2009-01-01T20:11:18+0000,https://www.nytimes.com/2009/01/02/world/asia/02kabul.html,World,By Dexter Filkins
The Lowdown on Downtown,2009-01-01T20:18:38+0000,https://www.nytimes.com/2009/01/02/arts/02bexpl.html,Arts,By John Strausbaugh
‘Excessive Partying’,2009-01-01T20:23:52+0000,https://laughlines.blogs.nytimes.com/2009/01/01/excessive-partying/,Week in Review,By Tom Kuntz
"Donald E. Westlake, Mystery Writer, Is Dead at 75",2009-01-01T20:29:40+0000,https://www.nytimes.com/2009/01/02/books/02westlake.html,Books,By Jennifer 8. Lee
The Apple Mactini,2009-01-01T20:36:26+0000,https://laughlines.blogs.nytimes.com/2009/01/01/the-apple-mactini/,Week in Review,By Tom Kuntz
Widely Known for Obscurity,2009-01-01T20:37:50+0000,https://www.nytimes.com/2009/01/02/arts/design/02gino.html,Arts,By Roberta Smith
"The Inaugural Poet, Adorned",2009-01-01T20:44:27+0000,https://thecaucus.blogs.nytimes.com/2009/01/01/blogs/01thecaucus-the-inau8095.html,Blogs,By KATHARINE Q. SEELYE
"The Inaugural Poet, Adorned",2009-01-01T20:44:27+0000,https://thecaucus.blogs.nytimes.com/2009/01/01/the-inaugural-poet-adorned/,U.S.,By Katharine Q. Seelye
"Brew of Arias and Overtures, From Merry to Macabre",2009-01-01T20:56:51+0000,https://www.nytimes.com/2009/01/02/arts/music/02phil.html,Arts,By James R. Oestreich
Reflecting on Peace in the Quiet Light of Song,2009-01-01T21:13:52+0000,https://www.nytimes.com/2009/01/02/arts/music/02divi.html,Arts,By Allan Kozinn
Puccini and Operetta? He Does It His Way,2009-01-01T21:19:15+0000,https://www.nytimes.com/2009/01/02/arts/music/02rond.html,Arts,By Anthony Tommasini
Bad Soviet Memories Keep on Curdling,2009-01-01T21:20:11+0000,https://www.nytimes.com/2009/01/02/movies/02carg.html,Movies,By Jeannette Catsoulis
Knicks Will Continue to Be Walsh’s Work in Progress in 2009,2009-01-01T21:22:03+0000,https://www.nytimes.com/2009/01/02/sports/basketball/02knicks.html,Sports,By Howard Beck
Caution: The Story Line Is Slippery,2009-01-01T21:23:28+0000,https://www.nytimes.com/2009/01/04/arts/television/04dave.html,Arts,By Dave Itzkoff
Red Wings Dominate Blackhawks at Frigid Wrigley Field,2009-01-01T21:46:00+0000,https://www.nytimes.com/2009/01/02/sports/hockey/02wrigley.html,Sports,By Pat Borzi
I’m Trying to See All These Movies. You Want to Talk? Go Home!,2009-01-01T21:49:54+0000,https://www.nytimes.com/2009/01/02/movies/awardsseason/02bagg.html,Movies,By David Carr
Sigh. Another Cold Christmas Break,2009-01-01T21:58:23+0000,https://thequad.blogs.nytimes.com/2009/01/01/sigh-another-cold-christmas-break/,Sports,By Alison Lacey
When a Ride in the Woods Could Wreck a Girl’s Life,2009-01-01T21:58:28+0000,https://www.nytimes.com/2009/01/02/arts/television/02tess.html,Arts,By Mike Hale
At the Galleries,2009-01-01T22:05:02+0000,https://www.nytimes.com/slideshow/2009/01/01/arts/0102-GALL_index.html,Arts,
"Out With the Knit, in With the Wine",2009-01-01T22:10:46+0000,https://www.nytimes.com/2009/01/02/arts/music/02knit.html,Arts,By Ben Sisario
Red Wings Beat Cold and Blackhawks at Wrigley Field,2009-01-01T22:16:27+0000,https://slapshot.blogs.nytimes.com/2009/01/01/red-wings-beat-blackhawks-and-cold-at-wrigley-field/,Sports,By The New York Times
Art in Review,2009-01-01T22:20:07+0000,https://www.nytimes.com/2009/01/02/arts/design/02gall.html,Arts,By The New York Times
"Journey of a Director, From Night Creature to Tender Time Traveler",2009-01-01T22:20:36+0000,https://www.nytimes.com/2009/01/02/movies/02finc.html,Movies,By Dennis Lim
